KO	Quantification (KEGGCharter)	Taxon (KEGGCharter)	EC (ko-column)	KO (ko-column)	KO (KEGGCharter)	EC number (KEGGCharter)
K02335	1	Nostoc	2.7.7.7	K02319,K02320,K02322,K02323,K02324,K02325,K02326,K02327,K02330,K02331,K02332,K02334,K02335,K02336,K02337,K02338,K02339,K02340,K02341,K02342,K02343,K02344,K02345,K02346,K02349,K02350,K03506,K03508,K03509,K03510,K03511,K03512,K03513,K03763,K04479,K10981,K14159,K14162,K16618,K18942,K18963,K18964,K21037,K21237,K21238,K21314,K21923,K22761,K24802,K25055,K25268,K26366,K26367,K26378,K26379	K02319,K02320,K02322,K02323,K02324,K02325,K02326,K02327,K02330,K02331,K02332,K02334,K02335,K02336,K02337,K02338,K02339,K02340,K02341,K02342,K02343,K02344,K02345,K02346,K02349,K02350,K03506,K03508,K03509,K03510,K03511,K03512,K03513,K03763,K04479,K10981,K14159,K14162,K16618,K18942,K18963,K18964,K21037,K21237,K21238,K21314,K21923,K22761,K24802,K25055,K25268,K26366,K26367,K26378,K26379	2.7.7.7
K02337	1	Nostoc	2.7.7.7	K02319,K02320,K02322,K02323,K02324,K02325,K02326,K02327,K02330,K02331,K02332,K02334,K02335,K02336,K02337,K02338,K02339,K02340,K02341,K02342,K02343,K02344,K02345,K02346,K02349,K02350,K03506,K03508,K03509,K03510,K03511,K03512,K03513,K03763,K04479,K10981,K14159,K14162,K16618,K18942,K18963,K18964,K21037,K21237,K21238,K21314,K21923,K22761,K24802,K25055,K25268,K26366,K26367,K26378,K26379	K02319,K02320,K02322,K02323,K02324,K02325,K02326,K02327,K02330,K02331,K02332,K02334,K02335,K02336,K02337,K02338,K02339,K02340,K02341,K02342,K02343,K02344,K02345,K02346,K02349,K02350,K03506,K03508,K03509,K03510,K03511,K03512,K03513,K03763,K04479,K10981,K14159,K14162,K16618,K18942,K18963,K18964,K21037,K21237,K21238,K21314,K21923,K22761,K24802,K25055,K25268,K26366,K26367,K26378,K26379	2.7.7.7
K02338	1	Nostoc	2.7.7.7	K02319,K02320,K02322,K02323,K02324,K02325,K02326,K02327,K02330,K02331,K02332,K02334,K02335,K02336,K02337,K02338,K02339,K02340,K02341,K02342,K02343,K02344,K02345,K02346,K02349,K02350,K03506,K03508,K03509,K03510,K03511,K03512,K03513,K03763,K04479,K10981,K14159,K14162,K16618,K18942,K18963,K18964,K21037,K21237,K21238,K21314,K21923,K22761,K24802,K25055,K25268,K26366,K26367,K26378,K26379	K02319,K02320,K02322,K02323,K02324,K02325,K02326,K02327,K02330,K02331,K02332,K02334,K02335,K02336,K02337,K02338,K02339,K02340,K02341,K02342,K02343,K02344,K02345,K02346,K02349,K02350,K03506,K03508,K03509,K03510,K03511,K03512,K03513,K03763,K04479,K10981,K14159,K14162,K16618,K18942,K18963,K18964,K21037,K21237,K21238,K21314,K21923,K22761,K24802,K25055,K25268,K26366,K26367,K26378,K26379	2.7.7.7
K02340	1	Nostoc	2.7.7.7	K02319,K02320,K02322,K02323,K02324,K02325,K02326,K02327,K02330,K02331,K02332,K02334,K02335,K02336,K02337,K02338,K02339,K02340,K02341,K02342,K02343,K02344,K02345,K02346,K02349,K02350,K03506,K03508,K03509,K03510,K03511,K03512,K03513,K03763,K04479,K10981,K14159,K14162,K16618,K18942,K18963,K18964,K21037,K21237,K21238,K21314,K21923,K22761,K24802,K25055,K25268,K26366,K26367,K26378,K26379	K02319,K02320,K02322,K02323,K02324,K02325,K02326,K02327,K02330,K02331,K02332,K02334,K02335,K02336,K02337,K02338,K02339,K02340,K02341,K02342,K02343,K02344,K02345,K02346,K02349,K02350,K03506,K03508,K03509,K03510,K03511,K03512,K03513,K03763,K04479,K10981,K14159,K14162,K16618,K18942,K18963,K18964,K21037,K21237,K21238,K21314,K21923,K22761,K24802,K25055,K25268,K26366,K26367,K26378,K26379	2.7.7.7
K02341	1	Nostoc	2.7.7.7	K02319,K02320,K02322,K02323,K02324,K02325,K02326,K02327,K02330,K02331,K02332,K02334,K02335,K02336,K02337,K02338,K02339,K02340,K02341,K02342,K02343,K02344,K02345,K02346,K02349,K02350,K03506,K03508,K03509,K03510,K03511,K03512,K03513,K03763,K04479,K10981,K14159,K14162,K16618,K18942,K18963,K18964,K21037,K21237,K21238,K21314,K21923,K22761,K24802,K25055,K25268,K26366,K26367,K26378,K26379	K02319,K02320,K02322,K02323,K02324,K02325,K02326,K02327,K02330,K02331,K02332,K02334,K02335,K02336,K02337,K02338,K02339,K02340,K02341,K02342,K02343,K02344,K02345,K02346,K02349,K02350,K03506,K03508,K03509,K03510,K03511,K03512,K03513,K03763,K04479,K10981,K14159,K14162,K16618,K18942,K18963,K18964,K21037,K21237,K21238,K21314,K21923,K22761,K24802,K25055,K25268,K26366,K26367,K26378,K26379	2.7.7.7
K02343	1	Nostoc	2.7.7.7	K02319,K02320,K02322,K02323,K02324,K02325,K02326,K02327,K02330,K02331,K02332,K02334,K02335,K02336,K02337,K02338,K02339,K02340,K02341,K02342,K02343,K02344,K02345,K02346,K02349,K02350,K03506,K03508,K03509,K03510,K03511,K03512,K03513,K03763,K04479,K10981,K14159,K14162,K16618,K18942,K18963,K18964,K21037,K21237,K21238,K21314,K21923,K22761,K24802,K25055,K25268,K26366,K26367,K26378,K26379	K02319,K02320,K02322,K02323,K02324,K02325,K02326,K02327,K02330,K02331,K02332,K02334,K02335,K02336,K02337,K02338,K02339,K02340,K02341,K02342,K02343,K02344,K02345,K02346,K02349,K02350,K03506,K03508,K03509,K03510,K03511,K03512,K03513,K03763,K04479,K10981,K14159,K14162,K16618,K18942,K18963,K18964,K21037,K21237,K21238,K21314,K21923,K22761,K24802,K25055,K25268,K26366,K26367,K26378,K26379	2.7.7.7
K02346	1	Nostoc	2.7.7.7	K02319,K02320,K02322,K02323,K02324,K02325,K02326,K02327,K02330,K02331,K02332,K02334,K02335,K02336,K02337,K02338,K02339,K02340,K02341,K02342,K02343,K02344,K02345,K02346,K02349,K02350,K03506,K03508,K03509,K03510,K03511,K03512,K03513,K03763,K04479,K10981,K14159,K14162,K16618,K18942,K18963,K18964,K21037,K21237,K21238,K21314,K21923,K22761,K24802,K25055,K25268,K26366,K26367,K26378,K26379	K02319,K02320,K02322,K02323,K02324,K02325,K02326,K02327,K02330,K02331,K02332,K02334,K02335,K02336,K02337,K02338,K02339,K02340,K02341,K02342,K02343,K02344,K02345,K02346,K02349,K02350,K03506,K03508,K03509,K03510,K03511,K03512,K03513,K03763,K04479,K10981,K14159,K14162,K16618,K18942,K18963,K18964,K21037,K21237,K21238,K21314,K21923,K22761,K24802,K25055,K25268,K26366,K26367,K26378,K26379	2.7.7.7
K02355	1	Nostoc			K02355	
K02356	1	Nostoc			K02356	
K02357	1	Nostoc			K02357	
K02358	1	Nostoc			K02358	
K02372	1	Nostoc	4.2.1.59	K01716,K02372,K16363	K01716,K02372,K16363	4.2.1.59
K02377	1	Nostoc	1.1.1.271	K02377	K02377	1.1.1.271
K02426	1	Nostoc			K02426	
K02428	1	Nostoc			K02428	
K02433	1	Nostoc	6.3.5.6,6.3.5.7	K02433,K02434,K02435,K02433,K02434,K02435,K03330,K03865,K09482	K02433,K02434,K02435,K03330,K03865,K09482	6.3.5.6,6.3.5.7
K02434	1	Nostoc	6.3.5.6,6.3.5.7	K02433,K02434,K02435,K02433,K02434,K02435,K03330,K03865,K09482	K02433,K02434,K02435,K03330,K03865,K09482	6.3.5.6,6.3.5.7
K02435	1	Nostoc	6.3.5.6,6.3.5.7	K02433,K02434,K02435,K02433,K02434,K02435,K03330,K03865,K09482	K02433,K02434,K02435,K03330,K03865,K09482	6.3.5.6,6.3.5.7
K02437	1	Nostoc			K02437	
K02469	1	Nostoc	5.6.2.2	K02469,K02470,K02621,K02622,K03164,K03166,K03167,K03170,K26040,K26042,K26045,K26426	K02469,K02470,K02621,K02622,K03164,K03166,K03167,K03170,K26040,K26042,K26045,K26426	5.6.2.2
K02470	1	Nostoc	5.6.2.2	K02469,K02470,K02621,K02622,K03164,K03166,K03167,K03170,K26040,K26042,K26045,K26426	K02469,K02470,K02621,K02622,K03164,K03166,K03167,K03170,K26040,K26042,K26045,K26426	5.6.2.2
K02471	1	Nostoc			K02471	
K02479	1	Nostoc			K02479	
K02480	1	Nostoc	2.7.13.3	K00936,K02476,K02478,K02480,K02482,K02484,K02486,K02489,K02491,K02668,K03407,K07636,K07637,K07638,K07639,K07640,K07641,K07642,K07643,K07644,K07645,K07646,K07647,K07648,K07649,K07650,K07651,K07652,K07653,K07654,K07655,K07656,K07673,K07674,K07675,K07676,K07677,K07678,K07679,K07680,K07681,K07682,K07683,K07697,K07698,K07700,K07701,K07704,K07706,K07708,K07709,K07710,K07711,K07716,K07717,K07718,K07768,K07769,K07777,K07778,K08082,K08475,K08479,K10125,K10681,K10715,K10819,K10909,K10916,K10942,K11231,K11328,K11354,K11356,K11357,K11383,K11520,K11527,K11614,K11617,K11623,K11629,K11633,K11637,K11640,K11691,K11711,K12294,K13040,K13532,K13533,K13587,K13598,K14489,K14980,K14982,K14986,K15011,K15850,K17060,K18072,K18143,K18345,K18350,K18351,K18940,K18986,K19077,K19081,K19609,K19616,K19621,K19661,K19690,K19691,K19692,K20263,K20339,K20487,K20973,K20974,K20975,K25212,K27076,K27105,K27882,K27884	K00936,K02476,K02478,K02480,K02482,K02484,K02486,K02489,K02491,K02668,K03407,K07636,K07637,K07638,K07639,K07640,K07641,K07642,K07643,K07644,K07645,K07646,K07647,K07648,K07649,K07650,K07651,K07652,K07653,K07654,K07655,K07656,K07673,K07674,K07675,K07676,K07677,K07678,K07679,K07680,K07681,K07682,K07683,K07697,K07698,K07700,K07701,K07704,K07706,K07708,K07709,K07710,K07711,K07716,K07717,K07718,K07768,K07769,K07777,K07778,K08082,K08475,K08479,K10125,K10681,K10715,K10819,K10909,K10916,K10942,K11231,K11328,K11354,K11356,K11357,K11383,K11520,K11527,K11614,K11617,K11623,K11629,K11633,K11637,K11640,K11691,K11711,K12294,K13040,K13532,K13533,K13587,K13598,K14489,K14980,K14982,K14986,K15011,K15850,K17060,K18072,K18143,K18345,K18350,K18351,K18940,K18986,K19077,K19081,K19609,K19616,K19621,K19661,K19690,K19691,K19692,K20263,K20339,K20487,K20973,K20974,K20975,K25212,K27076,K27105,K27882,K27884	2.7.13.3
K02483	1	Nostoc			K02483	
K02484	1	Nostoc	2.7.13.3	K00936,K02476,K02478,K02480,K02482,K02484,K02486,K02489,K02491,K02668,K03407,K07636,K07637,K07638,K07639,K07640,K07641,K07642,K07643,K07644,K07645,K07646,K07647,K07648,K07649,K07650,K07651,K07652,K07653,K07654,K07655,K07656,K07673,K07674,K07675,K07676,K07677,K07678,K07679,K07680,K07681,K07682,K07683,K07697,K07698,K07700,K07701,K07704,K07706,K07708,K07709,K07710,K07711,K07716,K07717,K07718,K07768,K07769,K07777,K07778,K08082,K08475,K08479,K10125,K10681,K10715,K10819,K10909,K10916,K10942,K11231,K11328,K11354,K11356,K11357,K11383,K11520,K11527,K11614,K11617,K11623,K11629,K11633,K11637,K11640,K11691,K11711,K12294,K13040,K13532,K13533,K13587,K13598,K14489,K14980,K14982,K14986,K15011,K15850,K17060,K18072,K18143,K18345,K18350,K18351,K18940,K18986,K19077,K19081,K19609,K19616,K19621,K19661,K19690,K19691,K19692,K20263,K20339,K20487,K20973,K20974,K20975,K25212,K27076,K27105,K27882,K27884	K00936,K02476,K02478,K02480,K02482,K02484,K02486,K02489,K02491,K02668,K03407,K07636,K07637,K07638,K07639,K07640,K07641,K07642,K07643,K07644,K07645,K07646,K07647,K07648,K07649,K07650,K07651,K07652,K07653,K07654,K07655,K07656,K07673,K07674,K07675,K07676,K07677,K07678,K07679,K07680,K07681,K07682,K07683,K07697,K07698,K07700,K07701,K07704,K07706,K07708,K07709,K07710,K07711,K07716,K07717,K07718,K07768,K07769,K07777,K07778,K08082,K08475,K08479,K10125,K10681,K10715,K10819,K10909,K10916,K10942,K11231,K11328,K11354,K11356,K11357,K11383,K11520,K11527,K11614,K11617,K11623,K11629,K11633,K11637,K11640,K11691,K11711,K12294,K13040,K13532,K13533,K13587,K13598,K14489,K14980,K14982,K14986,K15011,K15850,K17060,K18072,K18143,K18345,K18350,K18351,K18940,K18986,K19077,K19081,K19609,K19616,K19621,K19661,K19690,K19691,K19692,K20263,K20339,K20487,K20973,K20974,K20975,K25212,K27076,K27105,K27882,K27884	2.7.13.3
K02485	1	Nostoc			K02485	
K02487	1	Nostoc			K02487	
K02488	1	Nostoc	2.7.7.65	K02488,K11444,K13069,K13590,K18967,K18968,K20954,K20955,K20956,K20957,K20958,K20959,K20960,K20961,K21019,K21020,K21021,K21022,K21023,K21084,K21085,K21088	K02488,K11444,K13069,K13590,K18967,K18968,K20954,K20955,K20956,K20957,K20958,K20959,K20960,K20961,K21019,K21020,K21021,K21022,K21023,K21084,K21085,K21088	2.7.7.65
K02490	1	Nostoc			K02490	
K02492	1	Nostoc	1.2.1.70	K02492	K02492	1.2.1.70
K02493	1	Nostoc	2.1.1.297	K02493,K19589	K02493,K19589	2.1.1.297
K02499	1	Nostoc			K02499	
K02500	1	Nostoc	4.3.2.10	K01663,K02500,K02501	K01663,K02500,K02501	4.3.2.10
K02501	1	Nostoc	4.3.2.10	K01663,K02500,K02501	K01663,K02500,K02501	4.3.2.10
K02502	1	Nostoc			K02502	
K02503	1	Nostoc			K02503	
K02518	1	Nostoc			K02518	
K02519	1	Nostoc			K02519	
K02520	1	Nostoc			K02520	
K02528	1	Nostoc	2.1.1.182	K02528	K02528	2.1.1.182
K02533	1	Nostoc			K02533	
K02535	1	Nostoc	3.5.1.108	K02535,K16363	K02535,K16363	3.5.1.108
K02536	1	Nostoc	2.3.1.191	K02536	K02536	2.3.1.191
K02548	1	Nostoc	2.5.1.74	K02548	K02548	2.5.1.74
K02549	1	Nostoc	4.2.1.113	K02549,K14759	K02549,K14759	4.2.1.113
K02551	1	Nostoc	2.2.1.9	K02551,K14759	K02551,K14759	2.2.1.9
K02552	1	Nostoc	5.4.4.2	K01851,K02361,K02552,K04781,K14759	K01851,K02361,K02552,K04781,K14759	5.4.4.2
K02557	1	Nostoc			K02557	
K02563	1	Nostoc	2.4.1.227	K02563	K02563	2.4.1.227
K02564	1	Nostoc	3.5.99.6	K02564	K02564	3.5.99.6
K02585	1	Nostoc			K02585	
K02586	1	Nostoc	1.18.6.1	K00531,K02586,K02591	K00531,K02586,K02591	1.18.6.1
K02587	1	Nostoc			K02587	
K02588	1	Nostoc			K02588	
K02591	1	Nostoc	1.18.6.1	K00531,K02586,K02591	K00531,K02586,K02591	1.18.6.1
K02592	1	Nostoc			K02592	
K02593	1	Nostoc			K02593	
K02594	1	Nostoc	2.3.3.14	K01655,K02594,K10977	K01655,K02594,K10977	2.3.3.14
K02595	1	Nostoc			K02595	
K02596	1	Nostoc			K02596	
K02597	1	Nostoc			K02597	
K02600	1	Nostoc			K02600	
K02601	1	Nostoc			K02601	
K02616	1	Nostoc			K02616	
K02619	1	Nostoc	4.1.3.38	K02619,K03342,K18482	K02619,K03342,K18482	4.1.3.38
K02628	1	Nostoc			K02628	
K02629	1	Nostoc			K02629	
K02630	1	Nostoc			K02630	
K02631	1	Nostoc	4.4.1.31	K02631,K02632	K02631,K02632	4.4.1.31
K02632	1	Nostoc	4.4.1.31	K02631,K02632	K02631,K02632	4.4.1.31
K02634	1	Nostoc			K02634	
K02635	1	Nostoc			K02635	
K02636	1	Nostoc	7.1.1.6	K02636	K02636	7.1.1.6
K02637	1	Nostoc			K02637	
K02638	1	Nostoc			K02638	
K02639	1	Nostoc			K02639	
K02641	1	Nostoc	1.18.1.2	K00528,K02641,K21567	K00528,K02641,K21567	1.18.1.2
K02643	1	Nostoc			K02643	
K02650	1	Nostoc			K02650	
K02652	1	Nostoc			K02652	
K02653	1	Nostoc			K02653	
K02654	1	Nostoc	3.4.23.43	K02236,K02278,K02464,K02506,K02654,K10966	K02236,K02278,K02464,K02506,K02654,K10966	3.4.23.43
K02657	1	Nostoc			K02657	
K02658	1	Nostoc			K02658	
K02659	1	Nostoc			K02659	
K02660	1	Nostoc			K02660	
K02662	1	Nostoc			K02662	
K02663	1	Nostoc			K02663	
K02664	1	Nostoc			K02664	
K02666	1	Nostoc			K02666	
K02669	1	Nostoc			K02669	
K02687	1	Nostoc			K02687	
K02689	1	Nostoc	1.97.1.12	K02689,K02690,K02691	K02689,K02690,K02691	1.97.1.12
K02690	1	Nostoc	1.97.1.12	K02689,K02690,K02691	K02689,K02690,K02691	1.97.1.12
K02691	1	Nostoc	1.97.1.12	K02689,K02690,K02691	K02689,K02690,K02691	1.97.1.12
K02692	1	Nostoc			K02692	
K02693	1	Nostoc			K02693	
K02694	1	Nostoc			K02694	
K02696	1	Nostoc			K02696	
K02697	1	Nostoc			K02697	
K02698	1	Nostoc			K02698	
K02699	1	Nostoc			K02699	
K02700	1	Nostoc			K02700	
K02702	1	Nostoc			K02702	
K02703	1	Nostoc	1.10.3.9	K02703,K02706	K02703,K02706	1.10.3.9
K02704	1	Nostoc			K02704	
K02705	1	Nostoc			K02705	
K02706	1	Nostoc	1.10.3.9	K02703,K02706	K02703,K02706	1.10.3.9
K02707	1	Nostoc			K02707	
K02709	1	Nostoc			K02709	
K02710	1	Nostoc			K02710	
K02712	1	Nostoc			K02712	
K02713	1	Nostoc			K02713	
K02714	1	Nostoc			K02714	
K02715	1	Nostoc			K02715	
K02716	1	Nostoc			K02716	
K02717	1	Nostoc			K02717	
K02718	1	Nostoc			K02718	
K02719	1	Nostoc			K02719	
K02720	1	Nostoc			K02720	
K02722	1	Nostoc			K02722	
K02723	1	Nostoc			K02723	
K02724	1	Nostoc			K02724	
K02825	1	Nostoc	2.4.2.9	K00761,K02825	K00761,K02825	2.4.2.9
K02834	1	Nostoc			K02834	
K02835	1	Nostoc			K02835	
K02836	1	Nostoc			K02836	
K02837	1	Nostoc			K02837	
K02838	1	Nostoc			K02838	
K02851	1	Nostoc	2.7.8.33,2.7.8.35	K02851	K02851	2.7.8.33,2.7.8.35
K02860	1	Nostoc			K02860	
K02863	1	Nostoc			K02863	
K02864	1	Nostoc			K02864	
K02867	1	Nostoc			K02867	
K02871	1	Nostoc			K02871	
K02874	1	Nostoc			K02874	
K02876	1	Nostoc			K02876	
K02878	1	Nostoc			K02878	
K02879	1	Nostoc			K02879	
K02881	1	Nostoc			K02881	
K02884	1	Nostoc			K02884	
K02886	1	Nostoc			K02886	
K02887	1	Nostoc			K02887	
K02888	1	Nostoc			K02888	
K02890	1	Nostoc			K02890	
K02892	1	Nostoc			K02892	
K02895	1	Nostoc			K02895	
K02897	1	Nostoc			K02897	
K02899	1	Nostoc			K02899	
K02902	1	Nostoc			K02902	
K02904	1	Nostoc			K02904	
K02906	1	Nostoc			K02906	
K02909	1	Nostoc			K02909	
K02911	1	Nostoc			K02911	
K02916	1	Nostoc			K02916	
K02926	1	Nostoc			K02926	
K02931	1	Nostoc			K02931	
K02933	1	Nostoc			K02933	
K02935	1	Nostoc			K02935	
K02939	1	Nostoc			K02939	
K02945	1	Nostoc			K02945	
K02946	1	Nostoc			K02946	
K02948	1	Nostoc			K02948	
K02950	1	Nostoc			K02950	
K02952	1	Nostoc			K02952	
K02954	1	Nostoc			K02954	
K02956	1	Nostoc			K02956	
K02959	1	Nostoc			K02959	
K02961	1	Nostoc			K02961	
K02963	1	Nostoc			K02963	
K02965	1	Nostoc			K02965	
K02967	1	Nostoc			K02967	
K02968	1	Nostoc			K02968	
K02970	1	Nostoc			K02970	
K02982	1	Nostoc			K02982	
K02986	1	Nostoc			K02986	
K02988	1	Nostoc			K02988	
K02990	1	Nostoc			K02990	
K02992	1	Nostoc			K02992	
K02994	1	Nostoc			K02994	
K02996	1	Nostoc			K02996	
K03040	1	Nostoc	2.7.7.6	K00960,K02999,K03002,K03006,K03010,K03018,K03021,K03040,K03041,K03042,K03043,K03044,K03045,K03046,K03047,K03049,K03051,K03052,K03053,K03054,K03055,K03056,K03058,K03059,K03060,K10908,K13797,K13798,K16250,K16251,K16252,K21081,K21239,K21313,K25273,K25274,K25275,K25276,K25277,K25278,K25279,K26135,K26368,K26369,K26370,K26372,K26373	K00960,K02999,K03002,K03006,K03010,K03018,K03021,K03040,K03041,K03042,K03043,K03044,K03045,K03046,K03047,K03049,K03051,K03052,K03053,K03054,K03055,K03056,K03058,K03059,K03060,K10908,K13797,K13798,K16250,K16251,K16252,K21081,K21239,K21313,K25273,K25274,K25275,K25276,K25277,K25278,K25279,K26135,K26368,K26369,K26370,K26372,K26373	2.7.7.6
K03043	1	Nostoc	2.7.7.6	K00960,K02999,K03002,K03006,K03010,K03018,K03021,K03040,K03041,K03042,K03043,K03044,K03045,K03046,K03047,K03049,K03051,K03052,K03053,K03054,K03055,K03056,K03058,K03059,K03060,K10908,K13797,K13798,K16250,K16251,K16252,K21081,K21239,K21313,K25273,K25274,K25275,K25276,K25277,K25278,K25279,K26135,K26368,K26369,K26370,K26372,K26373	K00960,K02999,K03002,K03006,K03010,K03018,K03021,K03040,K03041,K03042,K03043,K03044,K03045,K03046,K03047,K03049,K03051,K03052,K03053,K03054,K03055,K03056,K03058,K03059,K03060,K10908,K13797,K13798,K16250,K16251,K16252,K21081,K21239,K21313,K25273,K25274,K25275,K25276,K25277,K25278,K25279,K26135,K26368,K26369,K26370,K26372,K26373	2.7.7.6
K03046	1	Nostoc	2.7.7.6	K00960,K02999,K03002,K03006,K03010,K03018,K03021,K03040,K03041,K03042,K03043,K03044,K03045,K03046,K03047,K03049,K03051,K03052,K03053,K03054,K03055,K03056,K03058,K03059,K03060,K10908,K13797,K13798,K16250,K16251,K16252,K21081,K21239,K21313,K25273,K25274,K25275,K25276,K25277,K25278,K25279,K26135,K26368,K26369,K26370,K26372,K26373	K00960,K02999,K03002,K03006,K03010,K03018,K03021,K03040,K03041,K03042,K03043,K03044,K03045,K03046,K03047,K03049,K03051,K03052,K03053,K03054,K03055,K03056,K03058,K03059,K03060,K10908,K13797,K13798,K16250,K16251,K16252,K21081,K21239,K21313,K25273,K25274,K25275,K25276,K25277,K25278,K25279,K26135,K26368,K26369,K26370,K26372,K26373	2.7.7.6
K03060	1	Nostoc	2.7.7.6	K00960,K02999,K03002,K03006,K03010,K03018,K03021,K03040,K03041,K03042,K03043,K03044,K03045,K03046,K03047,K03049,K03051,K03052,K03053,K03054,K03055,K03056,K03058,K03059,K03060,K10908,K13797,K13798,K16250,K16251,K16252,K21081,K21239,K21313,K25273,K25274,K25275,K25276,K25277,K25278,K25279,K26135,K26368,K26369,K26370,K26372,K26373	K00960,K02999,K03002,K03006,K03010,K03018,K03021,K03040,K03041,K03042,K03043,K03044,K03045,K03046,K03047,K03049,K03051,K03052,K03053,K03054,K03055,K03056,K03058,K03059,K03060,K10908,K13797,K13798,K16250,K16251,K16252,K21081,K21239,K21313,K25273,K25274,K25275,K25276,K25277,K25278,K25279,K26135,K26368,K26369,K26370,K26372,K26373	2.7.7.6
K03070	1	Nostoc	7.4.2.8	K02283,K02412,K02454,K03070,K03196,K03199,K03205,K03224,K12080,K12083,K12108,K20527,K20530,K22506	K02283,K02412,K02454,K03070,K03196,K03199,K03205,K03224,K12080,K12083,K12108,K20527,K20530,K22506	7.4.2.8
K03072	1	Nostoc			K03072	
K03073	1	Nostoc			K03073	
K03074	1	Nostoc			K03074	
K03075	1	Nostoc			K03075	
K03076	1	Nostoc			K03076	
K03086	1	Nostoc			K03086	
K03087	1	Nostoc			K03087	
K03088	1	Nostoc			K03088	
K03090	1	Nostoc			K03090	
K03100	1	Nostoc	3.4.21.89	K03100,K13280	K03100,K13280	3.4.21.89
K03101	1	Nostoc	3.4.23.36	K03101	K03101	3.4.23.36
K03106	1	Nostoc	3.6.5.4	K03106	K03106	3.6.5.4
K03110	1	Nostoc			K03110	
K03111	1	Nostoc			K03111	
K03113	1	Nostoc			K03113	
K03116	1	Nostoc			K03116	
K03118	1	Nostoc			K03118	
K03147	1	Nostoc	4.1.99.17	K03147	K03147	4.1.99.17
K03149	1	Nostoc	2.8.1.10	K03149	K03149	2.8.1.10
K03152	1	Nostoc	3.5.1.124	K03152,K05520,K05523,K05687	K03152,K05520,K05523,K05687	3.5.1.124
K03154	1	Nostoc			K03154	
K03168	1	Nostoc	5.6.2.1	K03163,K03165,K03168,K03169,K25988	K03163,K03165,K03168,K03169,K25988	5.6.2.1
K03177	1	Nostoc	5.4.99.25	K03177,K07583	K03177,K07583	5.4.99.25
K03179	1	Nostoc	2.5.1.39	K03179,K06125	K03179,K06125	2.5.1.39
K03181	1	Nostoc	4.1.3.40	K03181,K18240	K03181,K18240	4.1.3.40
K03182	1	Nostoc	4.1.1.98	K03182	K03182	4.1.1.98
K03183	1	Nostoc	2.1.1.163,2.1.1.201	K03183,K03183,K06127	K03183,K06127	2.1.1.163,2.1.1.201
K03185	1	Nostoc			K03185	
K03186	1	Nostoc	2.5.1.129	K03186	K03186	2.5.1.129
K03187	1	Nostoc			K03187	
K03188	1	Nostoc			K03188	
K03189	1	Nostoc			K03189	
K03190	1	Nostoc			K03190	
K03192	1	Nostoc			K03192	
K03208	1	Nostoc			K03208	
K03215	1	Nostoc	2.1.1.190	K03215	K03215	2.1.1.190
K03216	1	Nostoc	2.1.1.207	K03216	K03216	2.1.1.207
K03217	1	Nostoc			K03217	
K03218	1	Nostoc	2.1.1.185	K03218	K03218	2.1.1.185
K03281	1	Nostoc			K03281	
K03284	1	Nostoc			K03284	
K03286	1	Nostoc			K03286	
K03287	1	Nostoc			K03287	
K03292	1	Nostoc			K03292	
K03294	1	Nostoc			K03294	
K03296	1	Nostoc			K03296	
K03297	1	Nostoc			K03297	
K03306	1	Nostoc			K03306	
K03309	1	Nostoc			K03309	
K03316	1	Nostoc			K03316	
K03317	1	Nostoc			K03317	
K03320	1	Nostoc			K03320	
K03321	1	Nostoc			K03321	
K03322	1	Nostoc			K03322	
K03325	1	Nostoc			K03325	
K03328	1	Nostoc			K03328	
K03335	1	Nostoc	4.2.1.44	K03335	K03335	4.2.1.44
K03386	1	Nostoc	1.11.1.24	K03386,K03564,K11065,K11187,K13279,K14171,K20011,K23856,K24157,K24158	K03386,K03564,K11065,K11187,K13279,K14171,K20011,K23856,K24157,K24158	1.11.1.24
K03394	1	Nostoc	2.1.1.130,2.1.1.151	K03394,K03394,K13540	K03394,K13540	2.1.1.130,2.1.1.151
K03403	1	Nostoc	6.6.1.1	K03403,K03404,K03405	K03403,K03404,K03405	6.6.1.1
K03404	1	Nostoc	6.6.1.1	K03403,K03404,K03405	K03403,K03404,K03405	6.6.1.1
K03405	1	Nostoc	6.6.1.1	K03403,K03404,K03405	K03403,K03404,K03405	6.6.1.1
K03412	1	Nostoc	3.1.1.61,3.5.1.44	K03412,K13491,K13924,K03411,K03412,K26021	K03411,K03412,K13491,K13924,K26021	3.1.1.61,3.5.1.44
K03417	1	Nostoc	4.1.3.30	K01637,K03417	K01637,K03417	4.1.3.30
K03424	1	Nostoc			K03424	
K03427	1	Nostoc	2.1.1.72	K00571,K03427,K06223,K07316,K07317,K07318,K07319,K13581,K24174,K26414,K27990	K00571,K03427,K06223,K07316,K07317,K07318,K07319,K13581,K24174,K26414,K27990	2.1.1.72
K03428	1	Nostoc	2.1.1.11	K03428	K03428	2.1.1.11
K03431	1	Nostoc	5.4.2.10	K03431,K28126	K03431,K28126	5.4.2.10
K03437	1	Nostoc			K03437	
K03438	1	Nostoc	2.1.1.199	K03438	K03438	2.1.1.199
K03439	1	Nostoc	2.1.1.33	K03439	K03439	2.1.1.33
K03442	1	Nostoc			K03442	
K03453	1	Nostoc			K03453	
K03455	1	Nostoc			K03455	
K03465	1	Nostoc	2.1.1.148	K03465	K03465	2.1.1.148
